landlord_id,title,city,region,address,bedrooms,bathrooms,area,price,total_floors,orientation,decoration,description,status,view_count,created_at
17,精致 Longhua 公寓,Shenzhen,Longhua,Longhua,1,2,39,3301,14,west,rough,1室2卫，面积 39 平米，rough装修，west朝向，拎包入住。,available,0,2022-05-10
18,Wuchang 拎包入住公寓,Wuhan,Wuchang,Wuchang,2,2,97,6759,11,north,fine,2室2卫，面积 97 平米，fine装修，north朝向，拎包入住。,available,0,2022-05-10
19,精致 Chang'an 公寓,Xi'an,Chang'an,Chang'an,2,1,110,8766,15,south,simple,2室1卫，面积 110 平米，simple装修，south朝向，拎包入住。,available,0,2022-06-25
20,NanjingJianye 温馨好房,Nanjing,Jianye,Jianye,1,2,50,3150,16,south,fine,1室2卫，面积 50 平米，fine装修，south朝向，拎包入住。,available,0,2022-06-23
21,Zengcheng 南北通透户型,Guangzhou,Zengcheng,Zengcheng,2,1,72,8384,14,east,rough,2室1卫，面积 72 平米，rough装修，east朝向，拎包入住。,available,0,2022-05-27
22,Binjiang 学区房出租,Hangzhou,Binjiang,Binjiang,1,1,32,2463,24,north,simple,1室1卫，面积 32 平米，simple装修，north朝向，拎包入住。,available,0,2022-06-27
23,精致 Haidian 公寓,Beijing,Haidian,Haidian,3,1,78,14996,15,south,fine,3室1卫，面积 78 平米，fine装修，south朝向，拎包入住。,available,0,2022-04-28
24,Jinniu 学区房出租,Chengdu,Jinniu,Jinniu,3,1,143,12002,26,north,simple,3室1卫，面积 143 平米，simple装修，north朝向，拎包入住。,available,0,2022-06-30
25,Yubei 南北通透户型,Chongqing,Yubei,Yubei,1,1,38,2422,26,west,simple,1室1卫，面积 38 平米，simple装修，west朝向，拎包入住。,available,0,2022-05-24
26,ShanghaiJing-an 温馨好房,Shanghai,Jing-an,Jing-an,1,1,67,9969,17,west,simple,1室1卫，面积 67 平米，simple装修，west朝向，拎包入住。,available,0,2022-06-20
27,Guangming 舒适两居室,Shenzhen,Guangming,Guangming,2,1,49,5714,35,south,simple,2室1卫，面积 49 平米，simple装修，south朝向，拎包入住。,available,0,2022-06-27
28,WuhanWuchang 温馨好房,Wuhan,Wuchang,Wuchang,1,1,55,2567,31,west,rough,1室1卫，面积 55 平米，rough装修，west朝向，拎包入住。,available,0,2022-05-27
29,Beilin 拎包入住公寓,Xi'an,Beilin,Beilin,2,1,101,2949,19,east,rough,2室1卫，面积 101 平米，rough装修，east朝向，拎包入住。,available,0,2022-06-13
30,Jiangning 学区房出租,Nanjing,Jiangning,Jiangning,1,2,59,3442,9,east,rough,1室2卫，面积 59 平米，rough装修，east朝向，拎包入住。,available,0,2022-06-04
31,Guangzhou Yuexiu 地铁房,Guangzhou,Yuexiu,Yuexiu,2,1,115,12375,24,west,fine,2室1卫，面积 115 平米，fine装修，west朝向，拎包入住。,available,0,2022-06-20
32,精致 Linping 公寓,Hangzhou,Linping,Linping,2,1,83,8411,32,east,simple,2室1卫，面积 83 平米，simple装修，east朝向，拎包入住。,available,0,2022-06-08
33,BeijingDaxing 温馨好房,Beijing,Daxing,Daxing,2,1,106,12992,11,east,simple,2室1卫，面积 106 平米，simple装修，east朝向，拎包入住。,available,0,2022-05-04
34,Xindu 拎包入住公寓,Chengdu,Xindu,Xindu,3,1,106,7044,11,east,fine,3室1卫，面积 106 平米，fine装修，east朝向，拎包入住。,available,0,2022-05-02
35,Yongchuan 南北通透户型,Chongqing,Yongchuan,Yongchuan,3,2,92,4633,6,east,rough,3室2卫，面积 92 平米，rough装修，east朝向，拎包入住。,available,0,2022-06-17
36,精致 Pudong 公寓,Shanghai,Pudong,Pudong,2,2,79,9797,31,west,rough,2室2卫，面积 79 平米，rough装修，west朝向，拎包入住。,available,0,2022-05-23
37,Nanshan 学区房出租,Shenzhen,Nanshan,Nanshan,2,2,56,8270,16,south,fine,2室2卫，面积 56 平米，fine装修，south朝向，拎包入住。,available,0,2022-05-18
38,Hanyang 南北通透户型,Wuhan,Hanyang,Hanyang,1,1,66,2951,22,south,simple,1室1卫，面积 66 平米，simple装修，south朝向，拎包入住。,available,0,2022-06-21
39,Yanta 学区房出租,Xi'an,Yanta,Yanta,2,1,55,1631,32,east,rough,2室1卫，面积 55 平米，rough装修，east朝向，拎包入住。,available,0,2022-06-14
40,Qinhuai 南北通透户型,Nanjing,Qinhuai,Qinhuai,1,1,33,3222,16,north,simple,1室1卫，面积 33 平米，simple装修，north朝向，拎包入住。,available,0,2022-06-08
41,Guangzhou Panyu 地铁房,Guangzhou,Panyu,Panyu,2,1,109,10188,15,north,simple,2室1卫，面积 109 平米，simple装修，north朝向，拎包入住。,available,0,2022-05-04
42,出租 Xihu 精装房,Hangzhou,Xihu,Xihu,1,2,41,2538,32,north,rough,1室2卫，面积 41 平米，rough装修，north朝向，拎包入住。,available,0,2022-06-04
43,精致 Daxing 公寓,Beijing,Daxing,Daxing,3,1,151,30000,14,south,simple,3室1卫，面积 151 平米，simple装修，south朝向，拎包入住。,available,0,2022-07-06
44,Chengdu Xindu 地铁房,Chengdu,Xindu,Xindu,3,1,83,6891,23,north,simple,3室1卫，面积 83 平米，simple装修，north朝向，拎包入住。,available,0,2022-07-06
45,Yubei 南北通透户型,Chongqing,Yubei,Yubei,1,2,80,4022,20,west,simple,1室2卫，面积 80 平米，simple装修，west朝向，拎包入住。,available,0,2022-07-06
46,Xuhui 拎包入住公寓,Shanghai,Xuhui,Xuhui,1,1,32,3357,20,east,simple,1室1卫，面积 32 平米，simple装修，east朝向，拎包入住。,available,0,2022-07-06
47,出租 Dapeng 精装房,Shenzhen,Dapeng,Dapeng,1,2,44,5972,11,east,rough,1室2卫，面积 44 平米，rough装修，east朝向，拎包入住。,available,0,2022-06-20
48,WuhanJiangxia 温馨好房,Wuhan,Jiangxia,Jiangxia,2,1,97,6281,32,north,simple,2室1卫，面积 97 平米，simple装修，north朝向，拎包入住。,available,0,2022-06-20
49,Yanta 舒适两居室,Xi'an,Yanta,Yanta,2,1,99,7040,20,east,simple,2室1卫，面积 99 平米，simple装修，east朝向，拎包入住。,available,0,2022-06-20
50,Qinhuai 南北通透户型,Nanjing,Qinhuai,Qinhuai,1,1,70,3281,21,west,rough,1室1卫，面积 70 平米，rough装修，west朝向，拎包入住。,available,0,2022-05-27
51,精致 Huangpu 公寓,Guangzhou,Huangpu,Huangpu,2,2,105,8155,28,north,simple,2室2卫，面积 105 平米，simple装修，north朝向，拎包入住。,available,0,2022-06-12
52,Lin'an 南北通透户型,Hangzhou,Lin'an,Lin'an,1,1,71,8608,35,west,simple,1室1卫，面积 71 平米，simple装修，west朝向，拎包入住。,available,0,2022-06-21
53,精致 Haidian 公寓,Beijing,Haidian,Haidian,2,1,93,11936,27,west,simple,2室1卫，面积 93 平米，simple装修，west朝向，拎包入住。,available,0,2022-05-18
54,Qingbaijiang 舒适两居室,Chengdu,Qingbaijiang,Qingbaijiang,4,2,167,9561,8,east,fine,4室2卫，面积 167 平米，fine装修，east朝向，拎包入住。,available,0,2022-05-27
55,Shapingba 学区房出租,Chongqing,Shapingba,Shapingba,3,2,114,6114,12,east,simple,3室2卫，面积 114 平米，simple装修，east朝向，拎包入住。,available,0,2022-07-07
56,Yangpu 拎包入住公寓,Shanghai,Yangpu,Yangpu,3,1,119,18521,10,south,simple,3室1卫，面积 119 平米，simple装修，south朝向，拎包入住。,available,0,2022-06-30
57,Nanshan 拎包入住公寓,Shenzhen,Nanshan,Nanshan,4,2,171,12735,35,north,rough,4室2卫，面积 171 平米，rough装修，north朝向，拎包入住。,available,0,2022-05-11
58,Wuhan Qiaokou 地铁房,Wuhan,Qiaokou,Qiaokou,2,1,51,5135,25,south,simple,2室1卫，面积 51 平米，simple装修，south朝向，拎包入住。,available,0,2022-06-08
59,出租 Weiyang 精装房,Xi'an,Weiyang,Weiyang,2,2,83,6220,33,west,simple,2室2卫，面积 83 平米，simple装修，west朝向，拎包入住。,available,0,2022-07-04
60,NanjingLishui 温馨好房,Nanjing,Lishui,Lishui,1,1,63,4961,21,west,simple,1室1卫，面积 63 平米，simple装修，west朝向，拎包入住。,available,0,2022-05-26
61,出租 Baiyun 精装房,Guangzhou,Baiyun,Baiyun,2,1,106,9067,30,north,fine,2室1卫，面积 106 平米，fine装修，north朝向，拎包入住。,available,0,2022-06-16
62,出租 Qiantang 精装房,Hangzhou,Qiantang,Qiantang,2,2,76,8376,18,west,simple,2室2卫，面积 76 平米，simple装修，west朝向，拎包入住。,available,0,2022-06-07
63,Changping 拎包入住公寓,Beijing,Changping,Changping,1,1,80,6641,26,north,rough,1室1卫，面积 80 平米，rough装修，north朝向，拎包入住。,available,0,2022-06-16
64,Chenghua 舒适两居室,Chengdu,Chenghua,Chenghua,2,1,103,3887,27,south,simple,2室1卫，面积 103 平米，simple装修，south朝向，拎包入住。,available,0,2022-06-22
65,出租 Beibei 精装房,Chongqing,Beibei,Beibei,1,1,33,1218,26,north,rough,1室1卫，面积 33 平米，rough装修，north朝向，拎包入住。,available,0,2022-05-23
66,Huangpu 学区房出租,Shanghai,Huangpu,Huangpu,1,1,52,7679,27,west,simple,1室1卫，面积 52 平米，simple装修，west朝向，拎包入住。,available,0,2022-06-06
67,Pingshan 拎包入住公寓,Shenzhen,Pingshan,Pingshan,2,2,115,10325,27,west,rough,2室2卫，面积 115 平米，rough装修，west朝向，拎包入住。,available,0,2022-06-23
68,Qiaokou 舒适两居室,Wuhan,Qiaokou,Qiaokou,1,1,81,4549,7,west,rough,1室1卫，面积 81 平米，rough装修，west朝向，拎包入住。,available,0,2022-06-30
69,Xi'anYanliang 温馨好房,Xi'an,Yanliang,Yanliang,2,1,85,3178,30,west,rough,2室1卫，面积 85 平米，rough装修，west朝向，拎包入住。,available,0,2022-06-30
70,Pukou 学区房出租,Nanjing,Pukou,Pukou,2,1,63,4564,32,south,simple,2室1卫，面积 63 平米，simple装修，south朝向，拎包入住。,available,0,2022-07-04
71,出租 Huangpu 精装房,Guangzhou,Huangpu,Huangpu,3,1,168,12199,29,west,simple,3室1卫，面积 168 平米，simple装修，west朝向，拎包入住。,available,0,2022-07-04
72,出租 Yuhang 精装房,Hangzhou,Yuhang,Yuhang,2,1,104,7916,9,west,simple,2室1卫，面积 104 平米，simple装修，west朝向，拎包入住。,available,0,2022-06-20
73,Daxing 南北通透户型,Beijing,Daxing,Daxing,1,2,59,8399,30,west,rough,1室2卫，面积 59 平米，rough装修，west朝向，拎包入住。,available,0,2022-05-23
74,Wenjiang 学区房出租,Chengdu,Wenjiang,Wenjiang,2,2,89,3629,31,south,rough,2室2卫，面积 89 平米，rough装修，south朝向，拎包入住。,available,0,2022-05-23
75,Beibei 舒适两居室,Chongqing,Beibei,Beibei,2,2,85,3748,30,east,rough,2室2卫，面积 85 平米，rough装修，east朝向，拎包入住。,available,0,2022-07-04
76,ShanghaiPutuo 温馨好房,Shanghai,Putuo,Putuo,1,1,70,12278,20,west,simple,1室1卫，面积 70 平米，simple装修，west朝向，拎包入住。,available,0,2022-06-26
77,出租 Yantian 精装房,Shenzhen,Yantian,Yantian,4,2,170,23702,15,south,fine,4室2卫，面积 170 平米，fine装修，south朝向，拎包入住。,available,0,2022-05-27
78,Qiaokou 舒适两居室,Wuhan,Qiaokou,Qiaokou,2,2,76,3347,25,east,simple,2室2卫，面积 76 平米，simple装修，east朝向，拎包入住。,available,0,2022-05-06
79,出租 Lintong 精装房,Xi'an,Lintong,Lintong,2,1,51,3214,21,south,rough,2室1卫，面积 51 平米，rough装修，south朝向，拎包入住。,available,0,2022-05-29
80,精致 Qinhuai 公寓,Nanjing,Qinhuai,Qinhuai,3,1,110,5563,13,south,simple,3室1卫，面积 110 平米，simple装修，south朝向，拎包入住。,available,0,2022-06-12
81,GuangzhouYuexiu 温馨好房,Guangzhou,Yuexiu,Yuexiu,2,1,62,6213,9,east,simple,2室1卫，面积 62 平米，simple装修，east朝向，拎包入住。,available,0,2022-05-25
82,精致 Linping 公寓,Hangzhou,Linping,Linping,3,2,126,19629,31,west,fine,3室2卫，面积 126 平米，fine装修，west朝向，拎包入住。,available,0,2022-06-24
83,Daxing 南北通透户型,Beijing,Daxing,Daxing,2,2,95,9061,10,west,rough,2室2卫，面积 95 平米，rough装修，west朝向，拎包入住。,available,0,2022-06-06
84,Chenghua 学区房出租,Chengdu,Chenghua,Chenghua,1,2,76,5907,35,west,rough,1室2卫，面积 76 平米，rough装修，west朝向，拎包入住。,available,0,2022-06-06
85,精致 Shapingba 公寓,Chongqing,Shapingba,Shapingba,2,2,65,2654,22,west,rough,2室2卫，面积 65 平米，rough装修，west朝向，拎包入住。,available,0,2022-05-12
86,Baoshan 学区房出租,Shanghai,Baoshan,Baoshan,2,1,96,10327,35,south,rough,2室1卫，面积 96 平米，rough装修，south朝向，拎包入住。,available,0,2022-05-10
87,Shenzhen Nanshan 地铁房,Shenzhen,Nanshan,Nanshan,2,1,99,10558,21,north,simple,2室1卫，面积 99 平米，simple装修，north朝向，拎包入住。,available,0,2022-04-28
88,Jiangxia 学区房出租,Wuhan,Jiangxia,Jiangxia,2,1,86,6541,35,east,simple,2室1卫，面积 86 平米，simple装修，east朝向，拎包入住。,available,0,2022-06-20
89,出租 Xincheng 精装房,Xi'an,Xincheng,Xincheng,2,2,66,3971,24,south,simple,2室2卫，面积 66 平米，simple装修，south朝向，拎包入住。,available,0,2022-07-04
90,Lishui 学区房出租,Nanjing,Lishui,Lishui,3,1,90,5989,10,north,simple,3室1卫，面积 90 平米，simple装修，north朝向，拎包入住。,available,0,2022-05-18
91,出租 Panyu 精装房,Guangzhou,Panyu,Panyu,1,1,39,3420,30,east,simple,1室1卫，面积 39 平米，simple装修，east朝向，拎包入住。,available,0,2022-06-04
92,Gongshu 拎包入住公寓,Hangzhou,Gongshu,Gongshu,2,1,114,12809,23,west,rough,2室1卫，面积 114 平米，rough装修，west朝向，拎包入住。,available,0,2022-06-12
93,Beijing Haidian 地铁房,Beijing,Haidian,Haidian,2,2,55,7054,33,north,simple,2室2卫，面积 55 平米，simple装修，north朝向，拎包入住。,available,0,2022-06-27
94,Chengdu Wenjiang 地铁房,Chengdu,Wenjiang,Wenjiang,1,1,51,4343,34,north,simple,1室1卫，面积 51 平米，simple装修，north朝向，拎包入住。,available,0,2022-05-16
95,出租 Beibei 精装房,Chongqing,Beibei,Beibei,2,1,58,2610,12,east,simple,2室1卫，面积 58 平米，simple装修，east朝向，拎包入住。,available,0,2022-06-20
96,Hongkou 舒适两居室,Shanghai,Hongkou,Hongkou,1,2,82,8508,6,south,rough,1室2卫，面积 82 平米，rough装修，south朝向，拎包入住。,available,0,2022-05-10
97,出租 Longgang 精装房,Shenzhen,Longgang,Longgang,2,1,100,13190,7,north,simple,2室1卫，面积 100 平米，simple装修，north朝向，拎包入住。,available,0,2022-05-31
98,Jiangxia 拎包入住公寓,Wuhan,Jiangxia,Jiangxia,2,1,103,8129,6,south,simple,2室1卫，面积 103 平米，simple装修，south朝向，拎包入住。,available,0,2022-05-31
99,出租 Weiyang 精装房,Xi'an,Weiyang,Weiyang,1,1,45,3077,6,west,rough,1室1卫，面积 45 平米，rough装修，west朝向，拎包入住。,available,0,2022-05-27
100,Liuhe 南北通透户型,Nanjing,Liuhe,Liuhe,2,1,57,3838,29,east,rough,2室1卫，面积 57 平米，rough装修，east朝向，拎包入住。,available,0,2022-05-23
1,Yuexiu 舒适两居室,Guangzhou,Yuexiu,Yuexiu,2,2,57,6428,6,east,simple,2室2卫，面积 57 平米，simple装修，east朝向，拎包入住。,available,0,2022-06-23
2,Binjiang 学区房出租,Hangzhou,Binjiang,Binjiang,1,1,79,5532,17,south,rough,1室1卫，面积 79 平米，rough装修，south朝向，拎包入住。,available,0,2022-06-20
3,Haidian 学区房出租,Beijing,Haidian,Haidian,1,1,67,12007,14,north,simple,1室1卫，面积 67 平米，simple装修，north朝向，拎包入住。,available,0,2022-05-23
4,Wuhou 学区房出租,Chengdu,Wuhou,Wuhou,2,1,92,3785,28,west,rough,2室1卫，面积 92 平米，rough装修，west朝向，拎包入住。,available,0,2022-06-30
5,Yuzhong 拎包入住公寓,Chongqing,Yuzhong,Yuzhong,2,1,62,2942,19,south,simple,2室1卫，面积 62 平米，simple装修，south朝向，拎包入住。,available,0,2022-06-20
6,Xuhui 南北通透户型,Shanghai,Xuhui,Xuhui,3,1,111,19754,24,north,simple,3室1卫，面积 111 平米，simple装修，north朝向，拎包入住。,available,0,2022-05-14
7,精致 Yantian 公寓,Shenzhen,Yantian,Yantian,3,2,113,12405,17,north,simple,3室2卫，面积 113 平米，simple装修，north朝向，拎包入住。,available,0,2022-05-14
8,Qingshan 南北通透户型,Wuhan,Qingshan,Qingshan,1,1,47,2677,16,north,simple,1室1卫，面积 47 平米，simple装修，north朝向，拎包入住。,available,0,2022-07-07
9,出租 Beilin 精装房,Xi'an,Beilin,Beilin,2,1,58,2887,21,south,simple,2室1卫，面积 58 平米，simple装修，south朝向，拎包入住。,available,0,2022-07-07
10,Yuhuatai 南北通透户型,Nanjing,Yuhuatai,Yuhuatai,3,2,166,15891,30,west,simple,3室2卫，面积 166 平米，simple装修，west朝向，拎包入住。,available,0,2022-07-07
11,Haizhu 南北通透户型,Guangzhou,Haizhu,Haizhu,3,1,114,13342,11,west,simple,3室1卫，面积 114 平米，simple装修，west朝向，拎包入住。,available,0,2022-06-16
12,Fuyang 拎包入住公寓,Hangzhou,Fuyang,Fuyang,2,1,100,6870,9,east,rough,2室1卫，面积 100 平米，rough装修，east朝向，拎包入住。,available,0,2022-06-23
13,出租 Changping 精装房,Beijing,Changping,Changping,1,2,58,7293,13,north,simple,1室2卫，面积 58 平米，simple装修，north朝向，拎包入住。,available,0,2022-05-31
14,精致 Longquanyi 公寓,Chengdu,Longquanyi,Longquanyi,1,1,61,3535,6,west,rough,1室1卫，面积 61 平米，rough装修，west朝向，拎包入住。,available,0,2022-05-31
15,Yongchuan 南北通透户型,Chongqing,Yongchuan,Yongchuan,1,1,51,3612,20,west,simple,1室1卫，面积 51 平米，simple装修，west朝向，拎包入住。,available,0,2022-06-21
16,Baoshan 拎包入住公寓,Shanghai,Baoshan,Baoshan,2,1,91,9719,20,south,simple,2室1卫，面积 91 平米，simple装修，south朝向，拎包入住。,available,0,2022-05-27
17,Longhua 舒适两居室,Shenzhen,Longhua,Longhua,2,1,81,6451,12,east,simple,2室1卫，面积 81 平米，simple装修，east朝向，拎包入住。,available,0,2022-06-04
18,Dongxihu 拎包入住公寓,Wuhan,Dongxihu,Dongxihu,1,1,64,4301,10,north,simple,1室1卫，面积 64 平米，simple装修，north朝向，拎包入住。,available,0,2022-05-22
19,出租 Chang'an 精装房,Xi'an,Chang'an,Chang'an,1,1,39,1914,24,west,rough,1室1卫，面积 39 平米，rough装修，west朝向，拎包入住。,available,0,2022-06-20
